qseqid,y_true_idx,y_true_name,y_pred_idx,y_pred_name,p_riboswitch,qseqid_full,id_global,group_id,qid_short
query_139,0,genomicbackground,0,genomicbackground,0.1745615154504776,139_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_130_off_25_percentage_0_position_0-0 genomicbackground,139,2,139_2
query_140,0,genomicbackground,0,genomicbackground,0.21966686844825745,140_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_130_off_30_percentage_0_position_0-0 genomicbackground,140,2,140_2
query_141,0,genomicbackground,0,genomicbackground,0.011040404438972473,141_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_130_off_35_percentage_0_position_0-0 genomicbackground,141,2,141_2
query_142,0,genomicbackground,0,genomicbackground,0.012022101320326328,142_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_130_off_40_percentage_0_position_0-0 genomicbackground,142,2,142_2
query_143,0,genomicbackground,0,genomicbackground,0.012961654923856258,143_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_130_off_45_percentage_0_position_0-0 genomicbackground,143,2,143_2
query_144,0,genomicbackground,0,genomicbackground,0.0025109683629125357,144_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_130_off_50_percentage_0_position_0-0 genomicbackground,144,2,144_2
query_145,0,genomicbackground,0,genomicbackground,0.0009842024883255363,145_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_130_off_55_percentage_0_position_0-0 genomicbackground,145,2,145_2
query_146,0,genomicbackground,0,genomicbackground,0.00044189649634063244,146_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_130_off_60_percentage_0_position_0-0 genomicbackground,146,2,146_2
query_147,0,genomicbackground,0,genomicbackground,0.0004764196928590536,147_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_130_off_65_percentage_0_position_0-0 genomicbackground,147,2,147_2
query_148,0,genomicbackground,0,genomicbackground,0.000396213581552729,148_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_130_off_70_percentage_0_position_0-0 genomicbackground,148,2,148_2
query_149,0,genomicbackground,0,genomicbackground,0.017227057367563248,149_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_135_off_0_percentage_0_position_0-0 genomicbackground,149,2,149_2
query_150,0,genomicbackground,0,genomicbackground,0.009142287075519562,150_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_135_off_5_percentage_0_position_0-0 genomicbackground,150,2,150_2
query_151,0,genomicbackground,0,genomicbackground,0.008403683081269264,151_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_135_off_10_percentage_0_position_0-0 genomicbackground,151,2,151_2
query_152,0,genomicbackground,0,genomicbackground,0.021337689831852913,152_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_135_off_15_percentage_0_position_0-0 genomicbackground,152,2,152_2
query_153,0,genomicbackground,0,genomicbackground,0.020050019025802612,153_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_135_off_20_percentage_0_position_0-0 genomicbackground,153,2,153_2
query_154,0,genomicbackground,0,genomicbackground,0.17856107652187347,154_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_135_off_25_percentage_0_position_0-0 genomicbackground,154,2,154_2
query_155,0,genomicbackground,0,genomicbackground,0.044648922979831696,155_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_135_off_30_percentage_0_position_0-0 genomicbackground,155,2,155_2
query_156,0,genomicbackground,0,genomicbackground,0.024155717343091965,156_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_135_off_35_percentage_0_position_0-0 genomicbackground,156,2,156_2
query_157,0,genomicbackground,0,genomicbackground,0.011331208050251007,157_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_135_off_40_percentage_0_position_0-0 genomicbackground,157,2,157_2
query_158,0,genomicbackground,0,genomicbackground,0.007507964503020048,158_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_135_off_45_percentage_0_position_0-0 genomicbackground,158,2,158_2
query_159,0,genomicbackground,0,genomicbackground,0.0008160130819305778,159_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_135_off_50_percentage_0_position_0-0 genomicbackground,159,2,159_2
query_160,0,genomicbackground,0,genomicbackground,0.00044376292498782277,160_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_135_off_55_percentage_0_position_0-0 genomicbackground,160,2,160_2
query_161,0,genomicbackground,0,genomicbackground,0.00043168055708520114,161_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_135_off_60_percentage_0_position_0-0 genomicbackground,161,2,161_2
query_162,0,genomicbackground,0,genomicbackground,0.000430586893344298,162_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_135_off_65_percentage_0_position_0-0 genomicbackground,162,2,162_2
query_163,0,genomicbackground,0,genomicbackground,0.021111279726028442,163_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_140_off_0_percentage_0_position_0-0 genomicbackground,163,2,163_2
query_164,0,genomicbackground,0,genomicbackground,0.00840392429381609,164_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_140_off_5_percentage_0_position_0-0 genomicbackground,164,2,164_2
query_165,0,genomicbackground,0,genomicbackground,0.018074138090014458,165_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_140_off_10_percentage_0_position_0-0 genomicbackground,165,2,165_2
query_166,0,genomicbackground,0,genomicbackground,0.02016797475516796,166_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_140_off_15_percentage_0_position_0-0 genomicbackground,166,2,166_2
query_167,0,genomicbackground,0,genomicbackground,0.02049870602786541,167_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_140_off_20_percentage_0_position_0-0 genomicbackground,167,2,167_2
query_168,0,genomicbackground,0,genomicbackground,0.03559479862451553,168_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_140_off_25_percentage_0_position_0-0 genomicbackground,168,2,168_2
query_169,0,genomicbackground,0,genomicbackground,0.017338871955871582,169_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_140_off_30_percentage_0_position_0-0 genomicbackground,169,2,169_2
query_170,0,genomicbackground,0,genomicbackground,0.023495154455304146,170_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_140_off_35_percentage_0_position_0-0 genomicbackground,170,2,170_2
query_171,0,genomicbackground,0,genomicbackground,0.008236128836870193,171_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_140_off_40_percentage_0_position_0-0 genomicbackground,171,2,171_2
query_172,0,genomicbackground,0,genomicbackground,0.004915550816804171,172_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_140_off_45_percentage_0_position_0-0 genomicbackground,172,2,172_2
query_173,0,genomicbackground,0,genomicbackground,0.00042289591510780156,173_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_140_off_50_percentage_0_position_0-0 genomicbackground,173,2,173_2
query_174,0,genomicbackground,0,genomicbackground,0.0004292910161893815,174_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_140_off_55_percentage_0_position_0-0 genomicbackground,174,2,174_2
query_175,0,genomicbackground,0,genomicbackground,0.00040579118649475276,175_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_140_off_60_percentage_0_position_0-0 genomicbackground,175,2,175_2
query_176,0,genomicbackground,0,genomicbackground,0.009760257788002491,176_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_145_off_0_percentage_0_position_0-0 genomicbackground,176,2,176_2
query_177,0,genomicbackground,0,genomicbackground,0.021249141544103622,177_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_145_off_5_percentage_0_position_0-0 genomicbackground,177,2,177_2
query_178,0,genomicbackground,0,genomicbackground,0.019060518592596054,178_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_145_off_10_percentage_0_position_0-0 genomicbackground,178,2,178_2
query_179,0,genomicbackground,0,genomicbackground,0.020599760115146637,179_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_145_off_15_percentage_0_position_0-0 genomicbackground,179,2,179_2
query_180,0,genomicbackground,0,genomicbackground,0.012937000021338463,180_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_145_off_20_percentage_0_position_0-0 genomicbackground,180,2,180_2
query_181,0,genomicbackground,0,genomicbackground,0.01570107601583004,181_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_145_off_25_percentage_0_position_0-0 genomicbackground,181,2,181_2
query_182,0,genomicbackground,0,genomicbackground,0.003799459431320429,182_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_145_off_30_percentage_0_position_0-0 genomicbackground,182,2,182_2
query_183,0,genomicbackground,0,genomicbackground,0.02611500211060047,183_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_145_off_35_percentage_0_position_0-0 genomicbackground,183,2,183_2
query_184,0,genomicbackground,0,genomicbackground,0.006159360986202955,184_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_145_off_40_percentage_0_position_0-0 genomicbackground,184,2,184_2
query_185,0,genomicbackground,0,genomicbackground,0.0004944892134517431,185_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_145_off_45_percentage_0_position_0-0 genomicbackground,185,2,185_2
query_186,0,genomicbackground,0,genomicbackground,0.0004040175990667194,186_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_145_off_50_percentage_0_position_0-0 genomicbackground,186,2,186_2
query_187,0,genomicbackground,0,genomicbackground,0.0004082145751453936,187_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_145_off_55_percentage_0_position_0-0 genomicbackground,187,2,187_2
query_188,0,genomicbackground,0,genomicbackground,0.020742787048220634,188_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_150_off_0_percentage_0_position_0-0 genomicbackground,188,2,188_2
query_189,0,genomicbackground,0,genomicbackground,0.023347962647676468,189_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_150_off_5_percentage_0_position_0-0 genomicbackground,189,2,189_2
query_190,0,genomicbackground,0,genomicbackground,0.046489860862493515,190_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_150_off_10_percentage_0_position_0-0 genomicbackground,190,2,190_2
query_191,0,genomicbackground,0,genomicbackground,0.012940472923219204,191_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_150_off_15_percentage_0_position_0-0 genomicbackground,191,2,191_2
query_192,0,genomicbackground,0,genomicbackground,0.010414238087832928,192_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_150_off_20_percentage_0_position_0-0 genomicbackground,192,2,192_2
query_193,0,genomicbackground,0,genomicbackground,0.0033786646090447903,193_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_150_off_25_percentage_0_position_0-0 genomicbackground,193,2,193_2
query_194,0,genomicbackground,0,genomicbackground,0.01340138167142868,194_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_150_off_30_percentage_0_position_0-0 genomicbackground,194,2,194_2
query_195,0,genomicbackground,0,genomicbackground,0.02110794186592102,195_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_150_off_35_percentage_0_position_0-0 genomicbackground,195,2,195_2
query_196,0,genomicbackground,0,genomicbackground,0.0005969794583506882,196_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_150_off_40_percentage_0_position_0-0 genomicbackground,196,2,196_2
query_197,0,genomicbackground,0,genomicbackground,0.0004959847428835928,197_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_150_off_45_percentage_0_position_0-0 genomicbackground,197,2,197_2
query_198,0,genomicbackground,0,genomicbackground,0.00038718298310413957,198_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_150_off_50_percentage_0_position_0-0 genomicbackground,198,2,198_2
query_199,0,genomicbackground,0,genomicbackground,0.025072971358895302,199_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_155_off_0_percentage_0_position_0-0 genomicbackground,199,2,199_2
query_200,0,genomicbackground,0,genomicbackground,0.041465964168310165,200_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_155_off_5_percentage_0_position_0-0 genomicbackground,200,2,200_2
query_201,0,genomicbackground,0,genomicbackground,0.02348203957080841,201_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_155_off_10_percentage_0_position_0-0 genomicbackground,201,2,201_2
query_202,0,genomicbackground,0,genomicbackground,0.017568841576576233,202_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_155_off_15_percentage_0_position_0-0 genomicbackground,202,2,202_2
query_203,0,genomicbackground,0,genomicbackground,0.0018284451216459274,203_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_155_off_20_percentage_0_position_0-0 genomicbackground,203,2,203_2
query_204,0,genomicbackground,0,genomicbackground,0.012623691000044346,204_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_155_off_25_percentage_0_position_0-0 genomicbackground,204,2,204_2
query_205,0,genomicbackground,0,genomicbackground,0.008569823578000069,205_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_155_off_30_percentage_0_position_0-0 genomicbackground,205,2,205_2
query_206,0,genomicbackground,0,genomicbackground,0.0005910815671086311,206_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_155_off_35_percentage_0_position_0-0 genomicbackground,206,2,206_2
query_207,0,genomicbackground,0,genomicbackground,0.0006015003891661763,207_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_155_off_40_percentage_0_position_0-0 genomicbackground,207,2,207_2
query_208,0,genomicbackground,0,genomicbackground,0.000468506186734885,208_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_155_off_45_percentage_0_position_0-0 genomicbackground,208,2,208_2
query_209,0,genomicbackground,0,genomicbackground,0.02087516337633133,209_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_160_off_0_percentage_0_position_0-0 genomicbackground,209,2,209_2
query_210,0,genomicbackground,0,genomicbackground,0.019906463101506233,210_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_160_off_5_percentage_0_position_0-0 genomicbackground,210,2,210_2
query_211,0,genomicbackground,0,genomicbackground,0.015878058969974518,211_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_160_off_10_percentage_0_position_0-0 genomicbackground,211,2,211_2
query_212,0,genomicbackground,0,genomicbackground,0.01550502423197031,212_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_160_off_15_percentage_0_position_0-0 genomicbackground,212,2,212_2
query_213,0,genomicbackground,0,genomicbackground,0.009774654172360897,213_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_160_off_20_percentage_0_position_0-0 genomicbackground,213,2,213_2
query_214,0,genomicbackground,0,genomicbackground,0.00841283705085516,214_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_160_off_25_percentage_0_position_0-0 genomicbackground,214,2,214_2
query_215,0,genomicbackground,0,genomicbackground,0.0011503909481689334,215_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_160_off_30_percentage_0_position_0-0 genomicbackground,215,2,215_2
query_216,0,genomicbackground,0,genomicbackground,0.0007205535657703876,216_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_160_off_35_percentage_0_position_0-0 genomicbackground,216,2,216_2
query_217,0,genomicbackground,0,genomicbackground,0.0005682205082848668,217_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_160_off_40_percentage_0_position_0-0 genomicbackground,217,2,217_2
query_218,0,genomicbackground,0,genomicbackground,0.01320501696318388,218_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_165_off_0_percentage_0_position_0-0 genomicbackground,218,2,218_2
query_219,0,genomicbackground,0,genomicbackground,0.01770358718931675,219_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_165_off_5_percentage_0_position_0-0 genomicbackground,219,2,219_2
query_220,0,genomicbackground,0,genomicbackground,0.014513070695102215,220_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_165_off_10_percentage_0_position_0-0 genomicbackground,220,2,220_2
query_221,0,genomicbackground,0,genomicbackground,0.017062652856111526,221_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_165_off_15_percentage_0_position_0-0 genomicbackground,221,2,221_2
query_222,0,genomicbackground,0,genomicbackground,0.007786674425005913,222_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_165_off_20_percentage_0_position_0-0 genomicbackground,222,2,222_2
query_223,0,genomicbackground,0,genomicbackground,0.001005758997052908,223_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_165_off_25_percentage_0_position_0-0 genomicbackground,223,2,223_2
query_224,0,genomicbackground,0,genomicbackground,0.0011466165306046605,224_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_165_off_30_percentage_0_position_0-0 genomicbackground,224,2,224_2
query_225,0,genomicbackground,0,genomicbackground,0.0006455745897255838,225_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_165_off_35_percentage_0_position_0-0 genomicbackground,225,2,225_2
query_226,0,genomicbackground,0,genomicbackground,0.011561039835214615,226_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_170_off_0_percentage_0_position_0-0 genomicbackground,226,2,226_2
query_227,0,genomicbackground,0,genomicbackground,0.015722278505563736,227_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_170_off_5_percentage_0_position_0-0 genomicbackground,227,2,227_2
query_228,0,genomicbackground,0,genomicbackground,0.013789546675980091,228_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_170_off_10_percentage_0_position_0-0 genomicbackground,228,2,228_2
query_229,0,genomicbackground,0,genomicbackground,0.007998248562216759,229_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_170_off_15_percentage_0_position_0-0 genomicbackground,229,2,229_2
query_230,0,genomicbackground,0,genomicbackground,0.000814153696410358,230_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_170_off_20_percentage_0_position_0-0 genomicbackground,230,2,230_2
query_231,0,genomicbackground,0,genomicbackground,0.0010418891906738281,231_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_170_off_25_percentage_0_position_0-0 genomicbackground,231,2,231_2
query_232,0,genomicbackground,0,genomicbackground,0.0010146365966647863,232_2_RF01056_2_NC_000913.3_4467215-4467731_ext_0-200_int_170_off_30_percentage_0_position_0-0 genomicbackground,232,2,232_2
